Customer_ID,Age,Gender,Marital_Status,Education_Level,Employment_Type,Annual_Income,Region,Credit_Score,Existing_Loans_Count,Dependents,Account_Balance,Loan_ID,Loan_Purpose,Loan_Amount,Loan_Term_Months,Interest_Rate,Debt_to_Income_Ratio_%,Application_Date,Approval_Date,Loan_Status,Default_Risk_Flag,Approval_Days,Loan_to_Income_Ratio,Loan_to_Income_Exposure_%,Application_Year,Application_Month,Application_Month_Name,Approval_Year,Loan_Size_Category,Credit_Score_Category,Loan_Exposure_Category
CUST110,28,Male,Divorced,PhD,Self-Employed,140891,East,631,1,1,337963,LOAN110,Home Loan,700105,12,9.56,496.91,2020-01-18,2020-01-22,Default,1,4,4.969125068315223,496.9125068315223,2020,1,January,2020,Large,Fair,High
CUST111,48,Female,Divorced,High School,Self-Employed,178311,North,605,0,3,363382,LOAN111,Personal Loan,894959,24,8.0,501.91,2023-03-24,2023-04-04,Default,1,11,5.019090241207778,501.90902412077776,2023,3,March,2023,Large,Fair,Very High
CUST112,54,Female,Married,High School,Business,185590,East,497,2,2,81482,LOAN112,Business Loan,1076439,60,7.03,580.01,2022-07-09,2022-07-20,Default,1,11,5.8000915997629185,580.0091599762918,2022,7,July,2022,Very Large,Poor,Very High
CUST113,49,Female,Married,PhD,Salaried,96787,North,400,2,0,386349,LOAN113,Personal Loan,625831,120,7.92,646.61,2022-10-30,2022-11-07,Default,1,8,6.466064657443665,646.6064657443665,2022,10,October,2022,Large,Poor,Very High
CUST114,65,Female,Divorced,High School,Unemployed,103886,South,886,2,4,192419,LOAN114,Personal Loan,78056,36,17.74,75.14,2021-08-29,2021-09-06,Default,1,8,0.7513620699613037,75.13620699613037,2021,8,August,2021,Small,Excellent,Low
CUST115,38,Male,Married,High School,Business,116646,North,626,0,1,483139,LOAN115,Education Loan,1307977,120,17.19,1121.32,2021-08-15,2021-08-21,Default,1,6,11.213217770004972,1121.3217770004971,2021,8,August,2021,Very Large,Fair,Extreme
CUST116,27,Female,Married,Bachelor,Self-Employed,47488,South,785,3,2,156024,LOAN116,Education Loan,957769,36,12.1,2016.87,2020-12-24,2020-12-27,Default,1,3,20.16865313342318,2016.8653133423181,2020,12,December,2020,Large,Very Good,Extreme
CUST117,30,Female,Married,PhD,Business,62334,West,484,1,0,176611,LOAN117,Car Loan,310147,24,15.43,497.56,2020-04-04,2020-04-18,Default,1,14,4.975567106234158,497.5567106234158,2020,4,April,2020,Medium,Poor,High
CUST118,36,Male,Married,High School,Business,78853,North,611,0,1,303602,LOAN118,Car Loan,88359,36,12.23,112.06,2022-09-19,2022-09-23,Default,1,4,1.1205534348724842,112.05534348724842,2022,9,September,2022,Small,Fair,Moderate
CUST119,26,Male,Married,Master,Unemployed,113024,North,858,4,1,448384,LOAN119,Education Loan,72243,48,6.32,63.92,2019-11-05,2019-11-17,Default,1,12,0.6391828284258211,63.91828284258211,2019,11,November,2019,Small,Excellent,Low
CUST120,26,Male,Married,Bachelor,Unemployed,80863,South,474,2,1,375210,LOAN120,Business Loan,1011993,12,17.0,1251.49,2022-02-06,2022-02-18,Default,1,12,12.5149079306976,1251.49079306976,2022,2,February,2022,Very Large,Poor,Extreme
CUST121,60,Female,Single,PhD,Salaried,148703,North,785,1,2,54269,LOAN121,Home Loan,774647,36,11.17,520.94,2023-01-23,2023-01-25,Default,1,2,5.209356906047625,520.9356906047625,2023,1,January,2023,Large,Very Good,Very High
CUST122,46,Male,Single,Master,Self-Employed,49423,North,597,5,4,166224,LOAN122,Home Loan,264338,84,11.21,534.85,2021-11-21,2021-12-04,Default,1,13,5.348481476235761,534.8481476235761,2021,11,November,2021,Medium,Fair,Very High
CUST123,34,Female,Divorced,PhD,Unemployed,143846,West,530,5,4,214564,LOAN123,Education Loan,423706,48,10.97,294.56,2023-06-24,2023-07-08,Default,1,14,2.9455528829442597,294.55528829442596,2023,6,June,2023,Medium,Poor,Moderate
CUST124,34,Female,Single,Bachelor,Unemployed,36932,South,341,4,0,139752,LOAN124,Personal Loan,309585,84,6.37,838.26,2020-12-06,2020-12-16,Default,1,10,8.382567962742337,838.2567962742337,2020,12,December,2020,Medium,Poor,Very High
CUST125,42,Female,Divorced,PhD,Salaried,122267,East,551,1,1,392313,LOAN125,Personal Loan,1085395,60,16.88,887.73,2021-01-23,2021-02-01,Default,1,9,8.877252243041868,887.7252243041868,2021,1,January,2021,Very Large,Poor,Very High
CUST126,45,Female,Divorced,PhD,Self-Employed,73645,North,640,0,0,334108,LOAN126,Education Loan,833094,48,11.33,1131.23,2018-11-16,2018-11-27,Default,1,11,11.312295471518773,1131.2295471518773,2018,11,November,2018,Large,Fair,Extreme
CUST127,31,Male,Single,Master,Business,157912,North,829,1,0,86247,LOAN127,Car Loan,244220,24,9.6,154.66,2022-10-04,2022-10-13,Default,1,9,1.54655757637165,154.65575763716498,2022,10,October,2022,Small,Excellent,Moderate
CUST128,41,Male,Divorced,Bachelor,Salaried,73196,Central,714,2,1,135446,LOAN128,Business Loan,511275,120,6.5,698.5,2022-01-22,2022-01-24,Default,1,2,6.985012842231816,698.5012842231816,2022,1,January,2022,Large,Good,Very High
CUST129,28,Female,Divorced,PhD,Business,139933,West,393,3,0,190163,LOAN129,Business Loan,361898,12,10.34,258.62,2019-09-24,2019-10-04,Default,1,10,2.586223406916167,258.62234069161667,2019,9,September,2019,Medium,Poor,Moderate
CUST130,43,Female,Married,PhD,Self-Employed,135704,South,628,2,3,364090,LOAN130,Business Loan,1476814,24,9.1,1088.26,2021-09-27,2021-09-28,Default,1,1,10.882612155868655,1088.2612155868655,2021,9,September,2021,Very Large,Fair,Extreme
CUST131,38,Female,Single,High School,Unemployed,75116,East,339,2,1,376118,LOAN131,Education Loan,873308,36,8.57,1162.61,2019-04-26,2019-05-08,Default,1,12,11.626124926779914,1162.6124926779914,2019,4,April,2019,Large,Poor,Extreme
CUST132,39,Male,Single,PhD,Salaried,149693,East,816,1,4,445106,LOAN132,Education Loan,435768,120,6.95,291.11,2018-05-09,2018-05-23,Default,1,14,2.9110780063196007,291.10780063196006,2018,5,May,2018,Medium,Excellent,Moderate
CUST133,42,Female,Single,High School,Business,103678,East,733,0,3,414786,LOAN133,Home Loan,178491,84,5.03,172.16,2023-06-15,2023-06-19,Default,1,4,1.7215899226451128,172.15899226451128,2023,6,June,2023,Small,Good,Moderate
CUST134,47,Female,Divorced,Bachelor,Unemployed,80816,North,319,1,0,150659,LOAN134,Education Loan,1292855,120,16.72,1599.75,2021-11-10,2021-11-13,Default,1,3,15.997512868738864,1599.7512868738863,2021,11,November,2021,Very Large,Poor,Extreme
CUST135,25,Female,Married,PhD,Self-Employed,166334,South,408,4,0,364347,LOAN135,Car Loan,767022,24,7.59,461.13,2019-09-08,2019-09-18,Default,1,10,4.611336227109311,461.13362271093104,2019,9,September,2019,Large,Poor,High
CUST136,55,Male,Single,Master,Unemployed,163501,North,318,0,2,10297,LOAN136,Home Loan,1326694,12,10.67,811.43,2018-09-13,2018-09-24,Default,1,11,8.114286762772092,811.4286762772092,2018,9,September,2018,Very Large,Poor,Very High
CUST137,47,Female,Married,High School,Unemployed,58025,Central,827,3,0,175658,LOAN137,Business Loan,608089,36,6.25,1047.98,2020-01-24,2020-01-30,Default,1,6,10.479775958638518,1047.9775958638518,2020,1,January,2020,Large,Excellent,Extreme
CUST138,57,Female,Married,PhD,Unemployed,173558,East,813,0,4,451427,LOAN138,Education Loan,950070,120,15.15,547.41,2020-12-17,2020-12-29,Default,1,12,5.47407782988972,547.407782988972,2020,12,December,2020,Large,Excellent,Very High
CUST139,25,Female,Single,PhD,Salaried,143490,West,653,1,1,28392,LOAN139,Business Loan,241558,48,16.74,168.34,2019-09-15,2019-09-18,Default,1,3,1.6834483239250122,168.34483239250122,2019,9,September,2019,Small,Fair,Moderate
CUST140,35,Male,Divorced,Master,Self-Employed,56569,North,742,3,1,25939,LOAN140,Personal Loan,1209216,12,9.51,2137.59,2023-03-24,2023-04-08,Default,1,15,21.375947957361806,2137.5947957361805,2023,3,March,2023,Very Large,Very Good,Extreme
CUST141,29,Male,Married,High School,Business,189383,Central,437,5,4,401784,LOAN141,Education Loan,1171339,36,10.29,618.5,2020-09-13,2020-09-14,Default,1,1,6.185027167169176,618.5027167169176,2020,9,September,2020,Very Large,Poor,Very High
CUST142,39,Male,Single,Bachelor,Salaried,24853,East,469,5,3,492243,LOAN142,Home Loan,707179,36,17.3,2845.45,2022-07-20,2022-07-30,Default,1,10,28.45447229710699,2845.447229710699,2022,7,July,2022,Large,Poor,Extreme
CUST143,54,Female,Married,Bachelor,Salaried,30785,Central,318,2,0,419061,LOAN143,Education Loan,826117,48,12.91,2683.5,2019-04-04,2019-04-15,Default,1,11,26.83504953711223,2683.504953711223,2019,4,April,2019,Large,Poor,Extreme
CUST144,54,Female,Divorced,PhD,Salaried,118517,Central,534,1,2,147775,LOAN144,Car Loan,1395683,120,10.93,1177.62,2019-09-23,2019-09-26,Default,1,3,11.776226195398129,1177.6226195398128,2019,9,September,2019,Very Large,Poor,Extreme
CUST145,28,Male,Divorced,Bachelor,Unemployed,112803,West,387,4,4,329089,LOAN145,Car Loan,986938,48,9.88,874.92,2019-12-01,2019-12-15,Default,1,14,8.749217662650816,874.9217662650816,2019,12,December,2019,Large,Poor,Very High
CUST146,35,Male,Single,PhD,Self-Employed,27065,North,899,5,0,443351,LOAN146,Education Loan,329438,24,5.96,1217.21,2020-09-17,2020-09-23,Default,1,6,12.17210419360798,1217.2104193607981,2020,9,September,2020,Medium,Excellent,Extreme
CUST147,21,Male,Divorced,Bachelor,Salaried,112999,East,336,3,1,86465,LOAN147,Car Loan,1362436,120,9.74,1205.71,2018-09-01,2018-09-14,Default,1,13,12.057062451880105,1205.7062451880106,2018,9,September,2018,Very Large,Poor,Extreme
CUST148,59,Female,Married,PhD,Business,148605,South,591,2,2,392246,LOAN148,Home Loan,463279,84,10.24,311.75,2018-08-02,2018-08-09,Default,1,7,3.1175195989367785,311.75195989367785,2018,8,August,2018,Medium,Fair,High
CUST149,59,Male,Divorced,Master,Self-Employed,141050,Central,602,2,1,383087,LOAN149,Car Loan,356381,120,17.9,252.66,2021-12-27,2022-01-09,Default,1,13,2.526628855015952,252.66288550159518,2021,12,December,2022,Medium,Fair,Moderate
CUST150,55,Male,Divorced,Bachelor,Salaried,49459,West,749,3,1,352755,LOAN150,Car Loan,711647,120,17.34,1438.86,2019-08-19,2019-08-27,Default,1,8,14.388624921652278,1438.8624921652279,2019,8,August,2019,Large,Very Good,Extreme
CUST151,44,Male,Single,High School,Salaried,111170,North,784,3,2,239417,LOAN151,Home Loan,322182,24,17.92,289.81,2020-10-02,2020-10-14,Default,1,12,2.8981020059368534,289.81020059368535,2020,10,October,2020,Medium,Very Good,Moderate
CUST152,28,Female,Divorced,High School,Unemployed,179268,North,711,0,4,334427,LOAN152,Education Loan,996674,84,15.45,555.97,2019-05-20,2019-05-24,Default,1,4,5.559687172278377,555.9687172278377,2019,5,May,2019,Large,Good,Very High
CUST153,38,Female,Married,Master,Business,98401,Central,433,4,4,209268,LOAN153,Car Loan,877872,120,8.8,892.14,2018-03-05,2018-03-13,Default,1,8,8.921372750276928,892.1372750276928,2018,3,March,2018,Large,Poor,Very High
CUST154,30,Male,Single,Bachelor,Business,77870,West,822,4,1,496697,LOAN154,Personal Loan,704681,84,17.04,904.95,2020-07-12,2020-07-21,Default,1,9,9.04945421856941,904.945421856941,2020,7,July,2020,Large,Excellent,Very High
CUST155,30,Female,Married,Bachelor,Business,30824,Central,455,5,0,122050,LOAN155,Education Loan,921058,120,16.31,2988.12,2018-12-14,2018-12-23,Default,1,9,29.881196470282898,2988.11964702829,2018,12,December,2018,Large,Poor,Extreme
CUST156,62,Male,Single,High School,Salaried,166567,South,376,3,3,113850,LOAN156,Business Loan,231005,60,13.81,138.69,2022-08-10,2022-08-20,Default,1,10,1.386859341886448,138.6859341886448,2022,8,August,2022,Small,Poor,Moderate
CUST157,42,Female,Single,High School,Business,105039,Central,452,5,4,22734,LOAN157,Home Loan,1390633,48,10.91,1323.92,2020-05-05,2020-05-07,Default,1,2,13.23920639000752,1323.920639000752,2020,5,May,2020,Very Large,Poor,Extreme
CUST158,38,Male,Divorced,High School,Self-Employed,27353,West,682,5,4,2141,LOAN158,Car Loan,863395,84,17.73,3156.49,2022-07-28,2022-08-06,Default,1,9,31.564910613095456,3156.491061309546,2022,7,July,2022,Large,Good,Extreme
CUST159,65,Male,Single,Bachelor,Business,29507,Central,542,3,2,64329,LOAN159,Car Loan,544555,84,16.34,1845.51,2023-02-13,2023-02-18,Default,1,5,18.45511234622293,1845.511234622293,2023,2,February,2023,Large,Poor,Extreme
CUST160,57,Male,Married,Master,Self-Employed,101460,South,351,5,3,238307,LOAN160,Car Loan,897402,24,8.9,884.49,2019-08-11,2019-08-15,Default,1,4,8.84488468361916,884.488468361916,2019,8,August,2019,Large,Poor,Very High
CUST161,25,Male,Single,PhD,Salaried,152234,South,766,2,0,357853,LOAN161,Car Loan,1421324,48,5.03,933.64,2019-07-02,2019-07-16,Default,1,14,9.336442581814838,933.6442581814838,2019,7,July,2019,Very Large,Very Good,Very High
CUST162,37,Female,Single,Master,Unemployed,129860,West,543,2,2,175746,LOAN162,Education Loan,1109583,120,10.8,854.45,2018-05-24,2018-06-05,Default,1,12,8.544455567534268,854.4455567534268,2018,5,May,2018,Very Large,Poor,Very High
CUST163,35,Male,Divorced,Bachelor,Unemployed,111058,North,688,4,0,31370,LOAN163,Personal Loan,1290286,36,8.41,1161.81,2023-02-25,2023-03-08,Default,1,11,11.618127464928236,1161.8127464928236,2023,2,February,2023,Very Large,Good,Extreme
CUST164,25,Male,Married,Master,Self-Employed,62849,East,758,3,1,17964,LOAN164,Home Loan,488863,12,11.16,777.84,2021-10-31,2021-11-07,Default,1,7,7.778373562029627,777.8373562029626,2021,10,October,2021,Medium,Very Good,Very High
CUST165,64,Female,Divorced,High School,Unemployed,35558,North,600,2,1,102745,LOAN165,Home Loan,619651,36,15.04,1742.65,2022-02-20,2022-03-07,Default,1,15,17.426486304066596,1742.6486304066595,2022,2,February,2022,Large,Fair,Extreme
CUST166,35,Female,Single,PhD,Unemployed,37169,North,485,0,3,403476,LOAN166,Business Loan,668241,60,5.7,1797.84,2022-12-04,2022-12-15,Default,1,11,17.97844978342167,1797.844978342167,2022,12,December,2022,Large,Poor,Extreme
CUST167,47,Female,Divorced,High School,Self-Employed,125038,West,515,2,0,223052,LOAN167,Home Loan,357893,24,7.24,286.23,2022-01-17,2022-01-21,Default,1,4,2.8622738687439018,286.22738687439016,2022,1,January,2022,Medium,Poor,Moderate
CUST168,38,Male,Married,Master,Unemployed,76653,North,804,2,0,74110,LOAN168,Car Loan,1406909,84,17.03,1835.43,2018-08-20,2018-08-30,Default,1,10,18.354258802656126,1835.4258802656127,2018,8,August,2018,Very Large,Excellent,Extreme
CUST169,28,Male,Single,Bachelor,Self-Employed,147625,South,808,2,0,324119,LOAN169,Home Loan,937241,36,6.84,634.88,2019-03-18,2019-04-02,Default,1,15,6.348795935647757,634.8795935647756,2019,3,March,2019,Large,Excellent,Very High
CUST170,63,Male,Single,High School,Salaried,31460,North,714,1,3,178747,LOAN170,Home Loan,1453779,48,5.68,4621.04,2018-09-16,2018-09-29,Default,1,13,46.21039415130324,4621.039415130324,2018,9,September,2018,Very Large,Good,Extreme
CUST171,54,Female,Single,Master,Salaried,43470,West,499,4,1,365408,LOAN171,Education Loan,745080,24,8.46,1714.01,2021-03-08,2021-03-13,Default,1,5,17.14009661835749,1714.0096618357488,2021,3,March,2021,Large,Poor,Extreme
CUST172,54,Female,Single,Master,Salaried,22013,West,407,2,1,299448,LOAN172,Home Loan,206069,120,8.46,936.12,2022-11-04,2022-11-05,Default,1,1,9.36124108481352,936.124108481352,2022,11,November,2022,Small,Poor,Very High
CUST173,65,Male,Married,Bachelor,Self-Employed,22895,East,504,2,4,488804,LOAN173,Personal Loan,489203,24,13.04,2136.72,2020-12-19,2020-12-31,Default,1,12,21.36724175584189,2136.7241755841887,2020,12,December,2020,Medium,Poor,Extreme
CUST174,34,Female,Single,Master,Salaried,192999,West,795,0,3,242183,LOAN174,Car Loan,1478018,120,8.13,765.82,2020-11-19,2020-11-22,Default,1,3,7.658164031937989,765.8164031937989,2020,11,November,2020,Very Large,Very Good,Very High
CUST175,48,Male,Divorced,High School,Salaried,68662,Central,840,0,2,301829,LOAN175,Education Loan,992916,36,15.71,1446.09,2018-09-16,2018-09-24,Default,1,8,14.460924528851475,1446.0924528851474,2018,9,September,2018,Large,Excellent,Extreme
CUST176,27,Male,Single,High School,Business,97398,East,873,0,0,148900,LOAN176,Education Loan,652975,60,17.08,670.42,2021-11-03,2021-11-06,Default,1,3,6.704193104581203,670.4193104581203,2021,11,November,2021,Large,Excellent,Very High
CUST177,58,Female,Married,High School,Self-Employed,74518,Central,649,0,3,342435,LOAN177,Home Loan,549000,120,9.92,736.73,2019-02-03,2019-02-14,Default,1,11,7.367347486513325,736.7347486513326,2019,2,February,2019,Large,Fair,Very High
CUST178,21,Female,Married,High School,Salaried,90887,East,863,5,3,472580,LOAN178,Education Loan,154620,12,14.49,170.12,2020-09-14,2020-09-21,Default,1,7,1.701233399716131,170.12333997161312,2020,9,September,2020,Small,Excellent,Moderate
CUST179,33,Female,Single,PhD,Unemployed,100602,Central,357,4,0,486530,LOAN179,Personal Loan,647376,60,11.62,643.5,2022-12-04,2022-12-11,Default,1,7,6.435021172541301,643.5021172541301,2022,12,December,2022,Large,Poor,Very High
CUST180,22,Male,Married,Master,Self-Employed,43227,West,305,3,1,139063,LOAN180,Business Loan,638530,12,10.03,1477.16,2019-07-30,2019-08-05,Default,1,6,14.771554815277488,1477.1554815277489,2019,7,July,2019,Large,Poor,Extreme
CUST181,49,Male,Divorced,Bachelor,Self-Employed,16774,South,477,1,1,52662,LOAN181,Car Loan,1304657,12,10.67,7777.85,2020-07-06,2020-07-18,Default,1,12,77.77852629068796,7777.852629068796,2020,7,July,2020,Very Large,Poor,Extreme
CUST182,65,Female,Single,PhD,Salaried,78229,South,376,5,0,104212,LOAN182,Personal Loan,1021703,48,5.31,1306.04,2021-04-20,2021-04-28,Default,1,8,13.06041237904102,1306.041237904102,2021,4,April,2021,Very Large,Poor,Extreme
CUST183,47,Female,Single,High School,Unemployed,72248,North,547,4,1,181614,LOAN183,Car Loan,386303,12,15.57,534.69,2018-04-29,2018-05-06,Default,1,7,5.346902336396855,534.6902336396855,2018,4,April,2018,Medium,Poor,Very High
CUST184,50,Female,Single,High School,Unemployed,107986,South,869,3,4,27696,LOAN184,Business Loan,1490413,120,11.46,1380.19,2022-07-01,2022-07-09,Default,1,8,13.801909506787917,1380.1909506787918,2022,7,July,2022,Very Large,Excellent,Extreme
CUST185,47,Female,Single,Master,Salaried,150688,South,452,4,3,269635,LOAN185,Car Loan,496277,36,5.77,329.34,2018-02-13,2018-02-26,Default,1,13,3.2934075706094714,329.34075706094717,2018,2,February,2018,Medium,Poor,High
CUST186,36,Male,Single,Master,Unemployed,155300,Central,733,1,2,393414,LOAN186,Personal Loan,1123704,84,17.44,723.57,2021-02-24,2021-03-07,Default,1,11,7.235698647778493,723.5698647778494,2021,2,February,2021,Very Large,Good,Very High
CUST187,40,Female,Divorced,Bachelor,Self-Employed,62469,East,528,2,2,238319,LOAN187,Car Loan,768893,24,9.68,1230.84,2018-02-03,2018-02-05,Default,1,2,12.308392962909602,1230.8392962909602,2018,2,February,2018,Large,Poor,Extreme
CUST188,59,Male,Divorced,Bachelor,Salaried,86312,South,460,4,0,63914,LOAN188,Education Loan,725868,60,5.61,840.98,2022-05-14,2022-05-27,Default,1,13,8.409815552877932,840.9815552877932,2022,5,May,2022,Large,Poor,Very High
CUST189,23,Female,Single,Bachelor,Salaried,115238,Central,700,5,4,50115,LOAN189,Business Loan,355481,120,13.85,308.48,2021-01-22,2021-01-25,Default,1,3,3.084755028723164,308.47550287231644,2021,1,January,2021,Medium,Good,High
CUST190,26,Female,Divorced,Master,Unemployed,192776,South,892,3,2,177293,LOAN190,Home Loan,537993,120,17.12,279.08,2019-01-05,2019-01-19,Default,1,14,2.7907675229281654,279.07675229281654,2019,1,January,2019,Large,Excellent,Moderate
CUST191,53,Male,Divorced,Bachelor,Self-Employed,21458,Central,300,5,4,49912,LOAN191,Personal Loan,337454,120,9.99,1572.63,2019-02-16,2019-03-01,Default,1,13,15.726255941839874,1572.6255941839875,2019,2,February,2019,Medium,Poor,Extreme
CUST192,21,Male,Single,Master,Salaried,21496,North,569,4,1,479474,LOAN192,Business Loan,828061,36,7.39,3852.16,2020-10-10,2020-10-12,Default,1,2,38.521631931522144,3852.1631931522143,2020,10,October,2020,Large,Poor,Extreme
CUST193,45,Female,Single,PhD,Self-Employed,93738,North,767,1,2,118715,LOAN193,Personal Loan,307143,36,12.21,327.66,2020-02-19,2020-02-28,Default,1,9,3.276611406260001,327.66114062600013,2020,2,February,2020,Medium,Very Good,High
CUST194,56,Female,Single,Master,Salaried,109649,South,737,4,0,353815,LOAN194,Car Loan,373417,24,6.47,340.56,2020-11-08,2020-11-12,Default,1,4,3.405566854234877,340.5566854234877,2020,11,November,2020,Medium,Good,High
CUST195,39,Male,Married,Master,Unemployed,191195,Central,481,0,1,112857,LOAN195,Home Loan,1382423,120,5.1,723.04,2021-07-30,2021-08-01,Default,1,2,7.23043489631005,723.043489631005,2021,7,July,2021,Very Large,Poor,Very High
CUST196,48,Male,Divorced,Bachelor,Business,73469,West,661,4,1,432632,LOAN196,Personal Loan,86627,12,14.82,117.91,2022-06-29,2022-07-11,Default,1,12,1.1790959452285998,117.90959452285999,2022,6,June,2022,Small,Fair,Moderate
